Current(A),Voltage(V),Temperature (C)_1,Temperature (C)_2,SOC
-0.049991511,3.275141239,30.73589706,30.34347343,80.0
-0.049995046,3.275141239,30.66140175,30.44852066,80.0
-0.049998581,3.275141239,30.63095665,30.4789753,80.0
-0.049998581,3.275141239,30.51239395,30.41806984,80.0
-0.049991511,3.275141239,30.5564518,30.32978439,80.0
-0.049995046,3.275449038,30.5564518,30.32978439,80.0
-0.049991511,3.275449038,30.58690071,30.29932594,80.0
-0.049995046,3.275141239,30.58690071,30.52310944,80.0
-0.049995046,3.275141239,30.63095665,30.37392807,80.0
-0.049991511,3.275449038,30.63095665,30.52310944,80.0
-0.049995046,3.275141239,30.63095665,30.34347343,80.0
-0.049995046,3.275141239,30.66140175,30.52310944,80.0
-0.049998581,3.274833441,30.5564518,30.37392807,80.0
-0.049995046,3.275449038,30.5564518,30.44852066,80.0
-0.049995046,3.275141239,30.5564518,30.41806984,80.0
-0.049991511,3.275141239,30.63095665,30.49266052,80.0
-0.049995046,3.275141239,30.48194313,30.41806984,80.0
-0.049995046,3.275141239,30.5564518,30.52310944,80.0
-0.049998581,3.275141239,30.63095665,30.41806984,80.0
-0.049995046,3.275141239,30.66140175,30.29932594,80.0
-0.049995046,3.275141239,30.63095665,30.34347343,80.0
-0.049991511,3.275141239,30.58690071,30.52310944,80.0
-0.049995046,3.275141239,30.5564518,30.37392807,80.0
-0.049995046,3.274833441,30.5564518,30.29932594,80.0
-0.049995046,3.275141239,30.5564518,30.56724548,80.0
-0.049995046,3.275141239,30.63095665,30.41806984,80.0
-0.049991511,3.275756836,30.63095665,30.44852066,80.0
-0.049998581,3.275141239,30.63095665,30.49266052,80.0
-0.049995046,3.275141239,30.63095665,30.41806984,80.0
-0.049998581,3.275141239,30.63095665,30.44852066,80.0
-0.049995046,3.275141239,30.63095665,30.53679657,80.0
-0.049995046,3.275141239,30.52600288,30.41806984,80.0
-0.049995046,3.275141239,30.60050964,30.53679657,80.0
-0.049995046,3.275449038,30.63095665,30.41806984,80.0
-0.049995046,3.274833441,30.63095665,30.41806984,80.0
-0.049995046,3.275141239,30.60050964,30.41806984,80.0
-0.049998581,3.274833441,30.63095665,30.56724548,80.0
-0.049995046,3.275141239,30.63095665,30.49266052,80.0
-0.049995046,3.275141239,30.60050964,30.41806984,80.0
-0.049995046,3.275141239,30.60050964,30.56724548,80.0
-0.049995046,3.275141239,30.70545387,30.34347343,80.0
-0.049995046,3.275141239,30.60050964,30.23841286,80.0
-0.049995046,3.275449038,30.63095665,30.41806984,80.0
-0.049995046,3.275141239,30.67500877,30.34347343,80.0
-0.049995046,3.275141239,30.66140175,30.52310944,80.0
-0.049995046,3.274833441,30.63095665,30.41806984,80.0
-0.049995046,3.275141239,30.63095665,30.49266052,80.0
-0.049998581,3.274833441,30.52600288,30.4622097,80.0
-0.049995046,3.275141239,30.57006264,30.41806984,80.0
-0.049998581,3.274833441,30.63095665,30.49266052,80.0
-0.049995046,3.275141239,30.5564518,30.41806984,80.0
-0.049995046,3.275141239,30.60050964,30.41806984,80.0
-0.049995046,3.275141239,30.63095665,30.41806984,80.0
-0.049995046,3.275141239,30.63095665,30.44852066,80.0
-0.049998581,3.275141239,30.5564518,30.41806984,80.0
-0.049995046,3.275141239,30.52600288,30.34347343,80.0
-0.049995046,3.275141239,30.63095665,30.2688694,80.0
-0.049995046,3.275449038,30.63095665,30.34347343,80.0
-0.049995046,3.275141239,30.60050964,30.56724548,80.0
-0.049995046,3.275141239,30.52600288,30.34347343,80.0
-0.049991511,3.275141239,30.5564518,30.41806984,80.0
-0.049995046,3.275141239,30.63095665,30.41806984,80.0
-0.049995046,3.274833441,30.60050964,30.44852066,80.0
-0.049995046,3.275141239,30.60050964,30.41806984,80.0
-0.049995046,3.275141239,30.63095665,30.41806984,80.0
-0.049995046,3.275141239,30.60050964,30.49266052,80.0
-0.049995046,3.275141239,30.52600288,30.4622097,80.0
-0.049995046,3.275141239,30.63095665,30.41806984,80.0
-0.049995046,3.275141239,30.67500877,30.4622097,80.0
-0.049995046,3.274833441,30.63095665,30.38761711,80.0
-0.049995046,3.275141239,30.52600288,30.41806984,80.0
-0.049995046,3.274833441,30.63095665,30.53679657,80.0
-0.049995046,3.275141239,30.63095665,30.41806984,80.0
-0.049995046,3.274833441,30.63095665,30.56724548,80.0
-0.049998581,3.274833441,30.60050964,30.56724548,80.0
-0.049995046,3.275141239,30.60050964,30.38761711,80.0
-0.049995046,3.274833441,30.60050964,30.49266052,80.0
-0.049995046,3.275141239,30.49555397,30.3130188,80.0
-0.049995046,3.274833441,30.52600288,30.34347343,80.0
-0.049995046,3.275141239,30.60050964,30.41806984,80.0
-0.049998581,3.275141239,30.49555397,30.4622097,80.0
-0.049995046,3.274833441,30.5564518,30.34347343,80.0
-0.049995046,3.275141239,30.60050964,30.49266052,80.0
-0.049995046,3.275141239,30.63095665,30.41806984,80.0
-0.049995046,3.275141239,30.63095665,30.41806984,80.0
-0.049995046,3.274833441,30.52600288,30.3130188,80.0
-0.049995046,3.275141239,30.63095665,30.56724548,80.0
-0.049995046,3.274833441,30.5564518,30.3130188,80.0
-0.049995046,3.275141239,30.52600288,30.53679657,80.0
-0.049995046,3.274525881,30.60050964,30.41806984,80.0
-0.049991511,3.275141239,30.63095665,30.49266052,80.0
-0.049995046,3.274833441,30.60050964,30.34347343,80.0
-0.049995046,3.275141239,30.60050964,30.41806984,80.0
-0.049991511,3.275141239,30.63095665,30.4622097,80.0
-0.049995046,3.275141239,30.60050964,30.41806984,80.0
-0.049995046,3.275141239,30.67500877,30.38761711,80.0
-0.049995046,3.274833441,30.63095665,30.34347343,80.0
-0.049995046,3.275141239,30.60050964,30.52310944,80.0
-0.049991511,3.275141239,30.63095665,30.41806984,80.0
-0.049995046,3.275141239,30.63095665,30.49266052,80.0
-0.049995046,3.274833441,30.60050964,30.41806984,80.0
-0.049995046,3.275141239,30.60050964,30.49266052,80.0
-0.049998581,3.274833441,30.60050964,30.34347343,80.0
-0.049995046,3.274833441,30.52600288,30.4622097,80.0
-0.049998581,3.274525881,30.60050964,30.41806984,80.0
-0.049991511,3.275141239,30.67500877,30.41806984,80.0
-0.049991511,3.274833441,30.63095665,30.4622097,80.0
-0.049991511,3.275141239,30.49555397,30.41806984,80.0
-0.049995046,3.274833441,30.60050964,30.49266052,80.0
-0.049995046,3.275141239,30.52600288,30.49266052,80.0
-0.049995046,3.274833441,30.57006264,30.38761711,80.0
-0.049991511,3.275141239,30.60050964,30.4622097,80.0
-0.049991511,3.274833441,30.60050964,30.41806984,80.0
-0.049998581,3.274833441,30.60050964,30.4622097,80.0
-0.049998581,3.274833441,30.57006264,30.49266052,80.0
-0.049995046,3.275141239,30.60050964,30.38761711,80.0
-0.049991511,3.275141239,30.57006264,30.41806984,80.0
-0.049995046,3.274833441,30.60050964,30.3130188,80.0
-0.049995046,3.274833441,30.60050964,30.3130188,80.0
-0.049998581,3.274833441,30.63095665,30.38761711,80.0
-0.049995046,3.274833441,30.60050964,30.3130188,80.0
-0.049995046,3.275141239,30.60050964,30.41806984,80.0
-0.049995046,3.274833441,30.60050964,30.41806984,80.0
-0.049995046,3.274833441,30.60050964,30.53679657,80.0
-0.049998581,3.274525881,30.52600288,30.53679657,80.0
-0.049995046,3.275141239,30.52600288,30.53679657,80.0
-0.049998581,3.275141239,30.60050964,30.4622097,80.0
-0.049995046,3.274833441,30.60050964,30.49266052,80.0
-0.049991511,3.275141239,30.63095665,30.50634766,80.0
-0.049998581,3.275141239,30.52600288,30.53679657,80.0
-0.049998581,3.274833441,30.67500877,30.32671165,80.0
-0.049995046,3.275141239,30.60050964,30.38761711,80.0
-0.049995046,3.274833441,30.60050964,30.4622097,80.0
-0.049995046,3.274833441,30.49555397,30.50634766,80.0
-0.049998581,3.274833441,30.52600288,30.38761711,80.0
-0.049995046,3.274833441,30.60050964,30.23841286,80.0
-0.049995046,3.274833441,30.49555397,30.43175697,80.0
-0.049995046,3.274525881,30.57006264,30.4622097,80.0
-0.049998581,3.274833441,30.57006264,30.41806984,80.0
-0.049991511,3.274833441,30.52600288,30.4622097,80.0
-0.049991511,3.275141239,30.60050964,30.38761711,80.0
-0.049995046,3.274833441,30.57006264,30.53679657,80.0
-0.049995046,3.274525881,30.60050964,30.43175697,80.0
-0.049995046,3.274833441,30.60050964,30.3130188,80.0
-0.049995046,3.275141239,30.46510696,30.38761711,80.0
-0.049995046,3.274833441,30.57006264,30.41806984,80.0
-0.049995046,3.274833441,30.49555397,30.3130188,80.0
-0.049998581,3.274833441,30.60050964,30.3130188,80.0
-0.049995046,3.274525881,30.60050964,30.3130188,80.0
-0.049998581,3.274833441,30.52600288,30.53679657,80.0
-0.049995046,3.274833441,30.60050964,30.41806984,80.0
-0.049995046,3.274833441,30.53961563,30.38761711,80.0
-0.049995046,3.274833441,30.60050964,30.53679657,80.0
-0.049991511,3.274833441,30.57006264,30.3130188,80.0
-0.049991511,3.274833441,30.57006264,30.40130806,80.0
-0.049991511,3.274833441,30.67500877,30.50634766,80.0
-0.049995046,3.274833441,30.57006264,30.4622097,80.0
-0.049995046,3.274833441,30.57006264,30.43175697,80.0
-0.049991511,3.274525881,30.43465424,30.4622097,80.0
-0.049991511,3.275141239,30.57006264,30.35716248,80.0
-0.049995046,3.274833441,30.67500877,30.53679657,80.0
-0.049995046,3.274833441,30.58367348,30.43175697,80.0
-0.049991511,3.274833441,30.57006264,30.61137962,80.0
-0.049998581,3.274525881,30.67500877,30.50634766,80.0
-0.049995046,3.274833441,30.50916672,30.4622097,80.0
-0.049995046,3.274833441,30.53961563,30.44544983,80.0
-0.049991511,3.274833441,30.61412048,30.4622097,80.0
-0.049995046,3.274833441,30.64456367,30.35716248,80.0
-0.049995046,3.274833441,30.47872353,30.58093262,80.0
-0.049995046,3.274833441,30.57006264,30.53679657,80.0
-0.049995046,3.274833441,30.50916672,30.43175697,80.0
-0.049995046,3.274833441,30.50916672,30.40130806,80.0
-0.049995046,3.274833441,30.57006264,30.50634766,80.0
-0.049995046,3.274833441,30.53961563,30.44544983,80.0
-0.049995046,3.274525881,30.53961563,30.55048752,80.0
-0.049995046,3.274833441,30.68862343,30.50634766,80.0
-0.049995046,3.274525881,30.55323219,30.5200386,80.0
-0.049995046,3.274833441,30.57006264,30.47590065,80.0
-0.049991511,3.274833441,30.55323219,30.34040642,80.0
-0.049995046,3.274833441,30.55323219,30.44544983,80.0
-0.049991511,3.274833441,30.53961563,30.5200386,80.0
-0.049991511,3.274833441,30.50916672,30.55048752,80.0
-0.049995046,3.274833441,30.61412048,30.32671165,80.0
-0.049995046,3.274833441,30.47872353,30.40130806,80.0
-0.049995046,3.274833441,30.41782761,30.44544983,80.0
-0.049991511,3.274833441,30.53961563,30.44544983,80.0
-0.049998581,3.274525881,30.53961563,30.47590065,80.0
-0.049995046,3.274833441,30.61412048,30.44544983,80.0
-0.049995046,3.274833441,30.59729195,30.32671165,80.0
-0.049995046,3.274833441,30.47872353,30.32671165,80.0
-0.049995046,3.274833441,30.50916672,30.5200386,80.0
-0.049991511,3.275141239,30.58367348,30.40130806,80.0
-0.049995046,3.274833441,30.50916672,30.34040642,80.0
-0.049991511,3.274833441,30.41782761,30.41500282,80.0
-0.049995046,3.274833441,30.55323219,30.48959351,80.0
-0.049991511,3.274833441,30.41782761,30.47590065,80.0
-0.049995046,3.274525881,30.44827461,30.34040642,80.0
-0.049991511,3.274525881,30.58367348,30.47590065,80.0
-0.050005648,3.274525881,30.61412048,30.44544983,80.0
-0.049998581,3.274833441,30.50916672,30.50634766,80.0
-0.049995046,3.274525881,30.47872353,30.40130806,80.0
-0.049998581,3.274218082,30.55323219,30.58093262,80.0
-0.049995046,3.274525881,30.53961563,30.47590065,80.0
-0.049995046,3.274525881,30.55323219,30.50634766,80.0
-0.049995046,3.274525881,30.58367348,30.43175697,80.0
-0.049995046,3.274833441,30.55323219,30.37085533,80.0
-0.049995046,3.274525881,30.65817833,30.30995369,80.0
-0.049995046,3.274833441,30.61412048,30.55048752,80.0
-0.049995046,3.274833441,30.61412048,30.32671165,80.0
-0.049991511,3.274833441,30.44827461,30.37085533,80.0
-0.049995046,3.274525881,30.41782761,30.47590065,80.0
-0.049995046,3.274833441,30.50916672,30.47590065,80.0
-0.049991511,3.274833441,30.50916672,30.41500282,80.0
-0.049995046,3.274525881,30.61412048,30.43175697,80.0
-0.049995046,3.274525881,30.50916672,30.32671165,80.0
-0.049991511,3.274833441,30.61412048,30.32671165,80.0
-0.049995046,3.274833441,30.47872353,30.43175697,80.0
-0.049998581,3.274833441,30.61412048,30.25210571,80.0
-0.049995046,3.274525881,30.53961563,30.25210571,80.0
-0.049991511,3.274833441,30.53961563,30.35716248,80.0
-0.049995046,3.274833441,30.55323219,30.40130806,80.0
-0.049995046,3.274525881,30.60050964,30.35716248,80.0
-0.049995046,3.274525881,30.61412048,30.58093262,80.0
-0.049991511,3.274833441,30.61412048,30.50634766,80.0
-0.049998581,3.274525881,30.47872353,30.47590065,80.0
-0.049995046,3.274525881,30.61412048,30.5200386,80.0
-0.050002113,3.274525881,30.53961563,30.40130806,80.0
-0.049995046,3.274833441,30.53961563,30.50634766,80.0
-0.049995046,3.274833441,30.53961563,30.55048752,80.0
-0.049995046,3.274525881,30.61412048,30.55048752,80.0
-0.049995046,3.274833441,30.55323219,30.50634766,80.0
-0.049991511,3.274525881,30.61412048,30.37085533,80.0
-0.049998581,3.274525881,30.53961563,30.50634766,80.0
-0.049995046,3.274833441,30.57006264,30.43175697,80.0
-0.049995046,3.274525881,30.57006264,30.43175697,80.0
-0.049995046,3.274833441,30.61412048,30.47590065,80.0
-0.049995046,3.274833441,30.53961563,30.43175697,80.0
-0.049991511,3.274525881,30.61412048,30.50634766,80.0
-0.049995046,3.274833441,30.67500877,30.40130806,80.0
-0.049995046,3.274525881,30.57006264,30.35716248,80.0
-0.049995046,3.274833441,30.57006264,30.44544983,80.0
-0.049991511,3.274525881,30.61412048,30.47590065,80.0
-0.050002113,3.274833441,30.61412048,30.43175697,80.0
-0.049998581,3.274525881,30.58367348,30.53679657,80.0
-0.049995046,3.274525881,30.61412048,30.50634766,80.0
-0.049998581,3.274525881,30.53961563,30.44544983,80.0
-0.049995046,3.274833441,30.53961563,30.50634766,80.0
-0.049991511,3.274833441,30.50916672,30.58093262,80.0
-0.049995046,3.274525881,30.55323219,30.32671165,80.0
-0.049998581,3.274525881,30.50916672,30.61137962,80.0
-0.049991511,3.274833441,30.7190609,30.50634766,80.0
-0.049995046,3.274525881,30.61412048,30.35716248,80.0
-0.049991511,3.274525881,30.61412048,30.35716248,80.0
-0.049995046,3.274833441,30.67500877,30.53679657,80.0
-0.049995046,3.274525881,30.74950409,30.4622097,80.0
-0.049995046,3.274218082,30.61412048,30.50634766,80.0
-0.049995046,3.274525881,30.57006264,30.43175697,80.0
-0.049995046,3.274218082,30.58367348,30.47590065,80.0
-0.049998581,3.274218082,30.53961563,30.38761711,80.0
-0.049995046,3.274525881,30.67500877,30.50634766,80.0
-0.049998581,3.274525881,30.55323219,30.58093262,80.0
-0.049991511,3.274525881,30.57006264,30.53679657,80.0
-0.049995046,3.274525881,30.64456367,30.47590065,80.0
-0.049998581,3.274833441,30.58367348,30.47590065,80.0
-0.049998581,3.274525881,30.55323219,30.43175697,80.0
-0.049995046,3.274525881,30.52278519,30.58093262,80.0
-0.049998581,3.274525881,30.50916672,30.50634766,80.0
-0.049995046,3.274525881,30.53961563,30.44544983,80.0
-0.049998581,3.274218082,30.58367348,30.47590065,80.0
-0.049998581,3.274525881,30.58367348,30.40130806,80.0
-0.049995046,3.274525881,30.64456367,30.26580429,80.0
-0.049995046,3.274833441,30.53961563,30.40130806,80.0
-0.049995046,3.274833441,30.57006264,30.47590065,80.0
-0.049995046,3.274525881,30.50916672,30.47590065,80.0
-0.049995046,3.274525881,30.58367348,30.41500282,80.0
-0.049998581,3.274525881,30.65817833,30.59462166,80.0
-0.049998581,3.274525881,30.47872353,30.41500282,80.0
-0.049995046,3.274218082,30.50916672,30.40130806,80.0
-0.049991511,3.274833441,30.50916672,30.47590065,80.0
-0.049998581,3.274525881,30.53961563,30.53679657,80.0
-0.049995046,3.274525881,30.50916672,30.47590065,80.0
-0.049995046,3.274525881,30.58367348,30.55048752,80.0
-0.049995046,3.274218082,30.50916672,30.47590065,80.0
-0.049995046,3.274525881,30.55323219,30.50634766,80.0
-0.049995046,3.274218082,30.53961563,30.44544983,80.0
-0.049995046,3.274218082,30.47872353,30.47590065,80.0
-0.049995046,3.274525881,30.50916672,30.37085533,80.0
-0.049995046,3.274218082,30.53961563,30.43175697,80.0
-0.049995046,3.274525881,30.53961563,30.50634766,80.0
-0.049998581,3.274525881,30.58367348,30.32671165,80.0
-0.049995046,3.274525881,30.53961563,30.40130806,80.0
-0.049995046,3.274525881,30.52278519,30.61137962,80.0
-0.049998581,3.274525881,30.61412048,30.384552,80.0
-0.049998581,3.274218082,30.52278519,30.56417847,80.0
-0.049995046,3.274525881,30.55323219,30.47590065,80.0
-0.049995046,3.274525881,30.61412048,30.5200386,80.0
-0.049998581,3.274218082,30.58367348,30.40130806,80.0
-0.049995046,3.274525881,30.55323219,30.5200386,80.0
-0.049991511,3.274218082,30.47872353,30.5200386,80.0
-0.049995046,3.274525881,30.58367348,30.58093262,80.0
-0.049998581,3.274218082,30.52278519,30.47590065,80.0
-0.049998581,3.274525881,30.52278519,30.48959351,80.0
-0.049998581,3.274525881,30.55323219,30.44544983,80.0
-0.049995046,3.274525881,30.58367348,30.59462166,80.0
-0.049995046,3.274525881,30.61412048,30.55048752,80.0
-0.049998581,3.274525881,30.50916672,30.41500282,80.0
-0.050002113,3.274833441,30.58367348,30.4591465,80.0
-0.049995046,3.274525881,30.55323219,30.41500282,80.0
-0.049995046,3.274525881,30.58367348,30.41500282,80.0
-0.049995046,3.274525881,30.58367348,30.55048752,80.0
-0.049998581,3.274525881,30.50916672,30.48959351,80.0
-0.049995046,3.274525881,30.55323219,30.41500282,80.0
-0.049991511,3.274525881,30.47872353,30.384552,80.0
-0.049995046,3.274218082,30.50916672,30.4591465,80.0
-0.049995046,3.274525881,30.44827461,30.41500282,80.0
-0.049998581,3.274525881,30.58367348,30.5200386,80.0
-0.049995046,3.274525881,30.44827461,30.47590065,80.0
-0.049995046,3.274218082,30.52278519,30.40130806,80.0
-0.049995046,3.274525881,30.59729195,30.47590065,80.0
-0.050002113,3.274218082,30.52278519,30.32671165,80.0
-0.049995046,3.274525881,30.47872353,30.47590065,80.0
-0.049995046,3.274525881,30.44827461,30.4591465,80.0
-0.049998581,3.274218082,30.44827461,30.42869949,80.0
-0.049995046,3.274218082,30.55323219,30.55048752,80.0
-0.049995046,3.274525881,30.47872353,30.55048752,80.0
-0.049995046,3.274525881,30.47872353,30.47590065,80.0
-0.049998581,3.274218082,30.58367348,30.41500282,80.0
-0.049995046,3.274525881,30.61412048,30.5200386,80.0
-0.049991511,3.274525881,30.52278519,30.48959351,80.0
-0.049995046,3.274525881,30.52278519,30.44544983,80.0
-0.049995046,3.274833441,30.59729195,30.4591465,80.0
-0.049995046,3.274525881,30.44827461,30.37085533,80.0
-0.049998581,3.274218082,30.53961563,30.43175697,80.0
-0.049995046,3.274218082,30.50916672,30.58093262,80.0
-0.049998581,3.274218082,30.52278519,30.47590065,80.0
-0.049995046,3.274218082,30.47872353,30.47590065,80.0
-0.049995046,3.274525881,30.61412048,30.37085533,80.0
-0.049995046,3.274833441,30.55323219,30.47590065,80.0
-0.049995046,3.274833441,30.50916672,30.55048752,80.0
-0.049995046,3.274525881,30.52278519,30.44544983,80.0
-0.049995046,3.274218082,30.52278519,30.48959351,80.0
-0.049995046,3.274525881,30.47872353,30.5200386,80.0
-0.049991511,3.274525881,30.65817833,30.43175697,80.0
-0.049991511,3.274525881,30.52278519,30.5200386,80.0
-0.049995046,3.274525881,30.44827461,30.47590065,80.0
-0.049991511,3.274833441,30.55323219,30.56417847,80.0
-0.049991511,3.274525881,30.61412048,30.47590065,80.0
-0.049991511,3.274525881,30.55323219,30.44544983,80.0
-0.049998581,3.274525881,30.52278519,30.40130806,80.0
-0.049998581,3.274218082,30.52278519,30.48959351,80.0
-0.049995046,3.274218082,30.52278519,30.42869949,80.0
-0.049995046,3.274525881,30.50916672,30.55048752,80.0
-0.049995046,3.274525881,30.55323219,30.5200386,80.0
-0.049991511,3.274525881,30.52278519,30.63875961,80.0
-0.049995046,3.274525881,30.58367348,30.55048752,80.0
-0.049998581,3.274218082,30.47872353,30.62506866,80.0
-0.049995046,3.274525881,30.55323219,30.37085533,80.0
-0.049995046,3.274218082,30.58367348,30.4591465,80.0
-0.049998581,3.274218082,30.492342,30.47590065,80.0
-0.049991511,3.274525881,30.55323219,30.48959351,80.0
-0.049995046,3.274218082,30.55323219,30.59462166,80.0
-0.049995046,3.274525881,30.56684875,30.55048752,80.0
-0.049998581,3.274218082,30.58367348,30.62506866,80.0
-0.049995046,3.274218082,30.47872353,30.5200386,80.0
-0.049998581,3.274218082,30.55323219,30.4591465,80.0
-0.049991511,3.274525881,30.52278519,30.5200386,80.0
-0.049998581,3.274218082,30.50916672,30.53373337,80.0
-0.049995046,3.274525881,30.492342,30.4591465,80.0
-0.049995046,3.274218082,30.52278519,30.48959351,80.0
-0.049991511,3.274833441,30.47872353,30.55048752,80.0
-0.049995046,3.274525881,30.59729195,30.53373337,80.0
-0.049995046,3.274525881,30.56684875,30.41500282,80.0
-0.049995046,3.274218082,30.52278519,30.59462166,80.0
-0.049995046,3.274218082,30.62773895,30.44544983,80.0
-0.049995046,3.274218082,30.59729195,30.56417847,80.0
-0.049995046,3.274525881,30.58367348,30.59462166,80.0
-0.049995046,3.274525881,30.492342,30.62506866,80.0
-0.049995046,3.274525881,30.52278519,30.56417847,80.0
-0.049995046,3.274218082,30.44827461,30.62506866,80.0
-0.049998581,3.274218082,30.52278519,30.5200386,80.0
-0.049995046,3.274525881,30.58367348,30.40130806,80.0
-0.049998581,3.274218082,30.50916672,30.50634766,80.0
-0.049995046,3.274525881,30.55323219,30.47590065,80.0
-0.049998581,3.274218082,30.58367348,30.41500282,80.0
-0.049995046,3.274218082,30.58367348,30.48959351,80.0
-0.049995046,3.274525881,30.52278519,30.44544983,80.0
-0.049995046,3.274218082,30.62773895,30.47590065,80.0
-0.049995046,3.274218082,30.58367348,30.34040642,80.0
-0.049991511,3.274525881,30.50916672,30.47590065,80.0
-0.049995046,3.274218082,30.58367348,30.44544983,80.0
-0.049995046,3.274525881,30.55323219,30.44544983,80.0
-0.049995046,3.273910284,30.58367348,30.37085533,80.0
-0.049995046,3.274218082,30.44827461,30.384552,80.0
-0.049998581,3.274218082,30.55323219,30.4591465,80.0
-0.049991511,3.274218082,30.58367348,30.4591465,80.0
-0.049995046,3.274525881,30.58367348,30.41500282,80.0
-0.049991511,3.274525881,30.52278519,30.5200386,80.0
-0.049995046,3.274218082,30.52278519,30.48959351,80.0
-0.049995046,3.274218082,30.47872353,30.53373337,80.0
-0.049998581,3.274218082,30.59729195,30.48959351,80.0
-0.049995046,3.274218082,30.41782761,30.41500282,80.0
-0.049998581,3.273910284,30.52278519,30.44544983,80.0
-0.049995046,3.274218082,30.50916672,30.384552,80.0
-0.049995046,3.274218082,30.52278519,30.5200386,80.0
-0.049995046,3.274525881,30.62773895,30.59462166,80.0
-0.049995046,3.274218082,30.58367348,30.58093262,80.0
-0.049998581,3.274525881,30.47872353,30.47590065,80.0
-0.049995046,3.274218082,30.52278519,30.41500282,80.0
-0.049998581,3.274218082,30.52278519,30.384552,80.0
-0.049995046,3.274218082,30.55323219,30.23535156,80.0
-0.050002113,3.274525881,30.492342,30.4591465,80.0
-0.049991511,3.274218082,30.50916672,30.44544983,80.0
-0.049991511,3.274218082,30.52278519,30.44544983,80.0
-0.049995046,3.274218082,30.55323219,30.4591465,80.0
-0.049995046,3.274218082,30.52278519,30.42869949,80.0
-0.049995046,3.274218082,30.65817833,30.48959351,80.0
-0.049991511,3.274218082,30.58367348,30.384552,80.0
-0.049995046,3.274218082,30.59729195,30.55048752,80.0
-0.049995046,3.274525881,30.56684875,30.56417847,80.0
-0.049991511,3.274218082,30.41782761,30.354105,80.0
-0.049998581,3.274218082,30.62773895,30.59462166,80.0
-0.049995046,3.274218082,30.492342,30.53373337,80.0
-0.049998581,3.274218082,30.52278519,30.5200386,80.0
-0.049998581,3.274218082,30.50596809,30.5200386,80.0
-0.049995046,3.274525881,30.59729195,30.59462166,80.0
-0.049991511,3.274525881,30.59729195,30.53373337,80.0
-0.049995046,3.274218082,30.44827461,30.56417847,80.0
-0.049995046,3.274525881,30.52278519,30.384552,80.0
-0.049995046,3.274218082,30.56684875,30.55048752,80.0
-0.049995046,3.274218082,30.52278519,30.53373337,80.0
-0.049991511,3.274525881,30.492342,30.48959351,80.0
-0.049995046,3.274218082,30.52278519,30.48959351,80.0
-0.049995046,3.274218082,30.55323219,30.41500282,80.0
-0.049995046,3.274525881,30.52278519,30.40130806,80.0
-0.049995046,3.274218082,30.47872353,30.5200386,80.0
-0.049995046,3.273910284,30.59729195,30.5200386,80.0
-0.049995046,3.273910284,30.55323219,30.56417847,80.0
-0.049995046,3.274218082,30.65817833,30.384552,80.0
-0.049998581,3.274218082,30.55323219,30.47590065,80.0
-0.049995046,3.274218082,30.56684875,30.59462166,80.0
-0.049995046,3.274218082,30.58367348,30.4591465,80.0
-0.049995046,3.274218082,30.52278519,30.62506866,80.0
-0.049995046,3.274218082,30.53961563,30.62506866,80.0
-0.049995046,3.274525881,30.62773895,30.5200386,80.0
-0.049998581,3.274218082,30.58367348,30.59462166,80.0
-0.049995046,3.274218082,30.62773895,30.41500282,80.0
-0.049995046,3.274218082,30.52278519,30.384552,80.0
-0.049995046,3.273910284,30.67179489,30.47590065,80.0
-0.049991511,3.274525881,30.59729195,30.41500282,80.0
-0.049995046,3.274218082,30.62773895,30.41500282,80.0
-0.049995046,3.274218082,30.62773895,30.4591465,80.0
-0.049995046,3.274218082,30.44827461,30.53373337,80.0
-0.049995046,3.273910284,30.59729195,30.56417847,80.0
-0.049995046,3.274218082,30.55323219,30.62506866,80.0
-0.049995046,3.273910284,30.52278519,30.53373337,80.0
-0.049995046,3.274218082,30.47872353,30.59462166,80.0
-0.049995046,3.274218082,30.492342,30.59462166,80.0
-0.049998581,3.274218082,30.62773895,30.56417847,80.0
-0.050002113,3.273910284,30.59729195,30.59462166,80.0
-0.049995046,3.274218082,30.56684875,30.59462166,80.0
-0.049995046,3.273910284,30.492342,30.53373337,80.0
-0.049995046,3.274218082,30.52278519,30.41500282,80.0
-0.049995046,3.274218082,30.65817833,30.41500282,80.0
-0.049995046,3.274218082,30.58367348,30.4591465,80.0
-0.049995046,3.274218082,30.65817833,30.63875961,80.0
-0.049995046,3.274218082,30.62773895,30.42869949,80.0
-0.049995046,3.273910284,30.492342,30.63875961,80.0
-0.049995046,3.274218082,30.492342,30.55048752,80.0
-0.049995046,3.274218082,30.56684875,30.384552,80.0
-0.049998581,3.274218082,30.52278519,30.4591465,80.0
-0.049995046,3.274218082,30.52278519,30.53373337,80.0
-0.049987979,3.274218082,30.56684875,30.59462166,80.0
-0.049998581,3.273910284,30.55323219,30.59462166,80.0
-0.050002113,3.273910284,30.56684875,30.5200386,80.0
-0.049991511,3.274218082,30.52278519,30.56417847,80.0
-0.049995046,3.274525881,30.52278519,30.48959351,80.0
-0.049995046,3.274218082,30.492342,30.62506866,80.0
-0.049998581,3.274218082,30.52278519,30.59462166,80.0
-0.049995046,3.273910284,30.52278519,30.48959351,80.0
-0.049998581,3.274218082,30.59729195,30.60831642,80.0
-0.049995046,3.273910284,30.52278519,30.56417847,80.0
-0.049991511,3.274525881,30.59729195,30.56417847,80.0
